Partner Country,Unit,region,subregion,quarter,year,value
Costa Rica,USD,Latin America,0,Q2,2011,0
Costa Rica,USD,Latin America,0,Q3,2011,92614
Costa Rica,USD,Latin America,0,Q4,2011,162480
Costa Rica,USD,Latin America,0,Q1,2012,613336
Costa Rica,USD,Latin America,0,Q2,2012,646657
Costa Rica,USD,Latin America,0,Q3,2012,291261
Costa Rica,USD,Latin America,0,Q4,2012,30139
Costa Rica,USD,Latin America,0,Q1,2013,58960
Costa Rica,USD,Latin America,0,Q2,2013,62624
Costa Rica,USD,Latin America,0,Q3,2013,0
Costa Rica,USD,Latin America,0,Q4,2013,167332
Costa Rica,USD,Latin America,0,Q1,2014,83952
Costa Rica,USD,Latin America,0,Q2,2014,84564
Costa Rica,USD,Latin America,0,Q3,2014,911239
Costa Rica,USD,Latin America,0,Q4,2014,557308
Costa Rica,USD,Latin America,0,Q1,2015,513282
Costa Rica,USD,Latin America,0,Q2,2015,84000
Costa Rica,USD,Latin America,0,Q3,2015,529235
Costa Rica,USD,Latin America,0,Q4,2015,162285
Costa Rica,USD,Latin America,0,Q1,2016,302772
Costa Rica,USD,Latin America,0,Q2,2016,0
Costa Rica,USD,Latin America,0,Q3,2016,57697
Costa Rica,USD,Latin America,0,Q4,2016,57615
Costa Rica,USD,Latin America,0,Q1,2017,109964
Cote d Ivoire,USD,Africa,west africa,Q1,2009,0
Cote d Ivoire,USD,Africa,west africa,Q2,2009,0
Cote d Ivoire,USD,Africa,west africa,Q3,2009,0
Cote d Ivoire,USD,Africa,west africa,Q4,2009,0
Cote d Ivoire,USD,Africa,west africa,Q1,2010,0
Cote d Ivoire,USD,Africa,west africa,Q2,2010,0
Cote d Ivoire,USD,Africa,west africa,Q3,2010,16376
Cote d Ivoire,USD,Africa,west africa,Q4,2010,84816
Cote d Ivoire,USD,Africa,west africa,Q1,2011,0
Cote d Ivoire,USD,Africa,west africa,Q2,2011,0
Cote d Ivoire,USD,Africa,west africa,Q3,2011,176544
Cote d Ivoire,USD,Africa,west africa,Q4,2011,805934
Cote d Ivoire,USD,Africa,west africa,Q1,2012,708043
Cote d Ivoire,USD,Africa,west africa,Q2,2012,875626
Cote d Ivoire,USD,Africa,west africa,Q3,2012,1308284
Cote d Ivoire,USD,Africa,west africa,Q4,2012,3446516
Cote d Ivoire,USD,Africa,west africa,Q1,2013,11214268
Cote d Ivoire,USD,Africa,west africa,Q2,2013,7190319
Cote d Ivoire,USD,Africa,west africa,Q3,2013,38435828
Cote d Ivoire,USD,Africa,west africa,Q4,2013,10817994
Cote d Ivoire,USD,Africa,west africa,Q1,2014,1202451
Cote d Ivoire,USD,Africa,west africa,Q2,2014,4844496
Cote d Ivoire,USD,Africa,west africa,Q3,2014,18918663
Cote d Ivoire,USD,Africa,west africa,Q4,2014,19633901
Cote d Ivoire,USD,Africa,west africa,Q1,2015,6859036
Cote d Ivoire,USD,Africa,west africa,Q2,2015,987057
Cote d Ivoire,USD,Africa,west africa,Q3,2015,889825
Cote d Ivoire,USD,Africa,west africa,Q4,2015,134914
Cote d Ivoire,USD,Africa,west africa,Q1,2016,2120776
Cote d Ivoire,USD,Africa,west africa,Q2,2016,2626189
Cote d Ivoire,USD,Africa,west africa,Q3,2016,390580
Cote d Ivoire,USD,Africa,west africa,Q4,2016,0
Cote d Ivoire,USD,Africa,west africa,Q1,2017,0
East Timor,USD,Asia,southeast asia,Q1,2009,0
East Timor,USD,Asia,southeast asia,Q2,2009,0
East Timor,USD,Asia,southeast asia,Q3,2009,0
East Timor,USD,Asia,southeast asia,Q4,2009,0
East Timor,USD,Asia,southeast asia,Q1,2010,0
East Timor,USD,Asia,southeast asia,Q2,2010,0
East Timor,USD,Asia,southeast asia,Q3,2010,0
East Timor,USD,Asia,southeast asia,Q4,2010,0
East Timor,USD,Asia,southeast asia,Q1,2011,0
East Timor,USD,Asia,southeast asia,Q2,2011,0
East Timor,USD,Asia,southeast asia,Q3,2011,0
East Timor,USD,Asia,southeast asia,Q4,2011,726074
East Timor,USD,Asia,southeast asia,Q1,2012,0
East Timor,USD,Asia,southeast asia,Q2,2012,0
East Timor,USD,Asia,southeast asia,Q3,2012,0
East Timor,USD,Asia,southeast asia,Q4,2012,0
East Timor,USD,Asia,southeast asia,Q1,2013,0
East Timor,USD,Asia,southeast asia,Q2,2013,0
East Timor,USD,Asia,southeast asia,Q3,2013,0
East Timor,USD,Asia,southeast asia,Q4,2013,0
East Timor,USD,Asia,southeast asia,Q1,2014,0
East Timor,USD,Asia,southeast asia,Q2,2014,0
East Timor,USD,Asia,southeast asia,Q3,2014,0
East Timor,USD,Asia,southeast asia,Q4,2014,0
East Timor,USD,Asia,southeast asia,Q1,2015,0
East Timor,USD,Asia,southeast asia,Q2,2015,0
East Timor,USD,Asia,southeast asia,Q3,2015,0
East Timor,USD,Asia,southeast asia,Q4,2015,0
East Timor,USD,Asia,southeast asia,Q1,2016,0
East Timor,USD,Asia,southeast asia,Q2,2016,0
East Timor,USD,Asia,southeast asia,Q3,2016,0
East Timor,USD,Asia,southeast asia,Q4,2016,0
East Timor,USD,Asia,southeast asia,Q1,2017,30628
Ecuador,USD,Latin America,0,Q1,2009,0
Ecuador,USD,Latin America,0,Q2,2009,0
Ecuador,USD,Latin America,0,Q3,2009,0
Ecuador,USD,Latin America,0,Q4,2009,0
Ecuador,USD,Latin America,0,Q1,2010,0
Ecuador,USD,Latin America,0,Q2,2010,0
Ecuador,USD,Latin America,0,Q3,2010,0
Ecuador,USD,Latin America,0,Q4,2010,0
Ecuador,USD,Latin America,0,Q1,2011,0
Ecuador,USD,Latin America,0,Q2,2011,0
Ecuador,USD,Latin America,0,Q3,2011,0
Ecuador,USD,Latin America,0,Q4,2011,0
Ecuador,USD,Latin America,0,Q1,2012,26904
Ecuador,USD,Latin America,0,Q2,2012,0
Ecuador,USD,Latin America,0,Q3,2012,0
Ecuador,USD,Latin America,0,Q4,2012,0
Ecuador,USD,Latin America,0,Q1,2013,36000
Ecuador,USD,Latin America,0,Q2,2013,0
Ecuador,USD,Latin America,0,Q3,2013,0
Ecuador,USD,Latin America,0,Q4,2013,0
Ecuador,USD,Latin America,0,Q1,2014,0
Ecuador,USD,Latin America,0,Q2,2014,0
Ecuador,USD,Latin America,0,Q3,2014,0
Ecuador,USD,Latin America,0,Q4,2014,0
Ecuador,USD,Latin America,0,Q1,2015,37008
Ecuador,USD,Latin America,0,Q2,2015,0
Ecuador,USD,Latin America,0,Q3,2015,0
Ecuador,USD,Latin America,0,Q4,2015,106580
Ecuador,USD,Latin America,0,Q1,2016,0
Ecuador,USD,Latin America,0,Q2,2016,0
Ecuador,USD,Latin America,0,Q3,2016,0
Ecuador,USD,Latin America,0,Q4,2016,0
Ecuador,USD,Latin America,0,Q1,2017,0
El Salvador,USD,Latin America,0,Q1,2009,0
El Salvador,USD,Latin America,0,Q2,2009,0
El Salvador,USD,Latin America,0,Q3,2009,0
El Salvador,USD,Latin America,0,Q4,2009,0
El Salvador,USD,Latin America,0,Q1,2010,0
El Salvador,USD,Latin America,0,Q2,2010,0
El Salvador,USD,Latin America,0,Q3,2010,0
El Salvador,USD,Latin America,0,Q4,2010,0
El Salvador,USD,Latin America,0,Q1,2011,0
El Salvador,USD,Latin America,0,Q2,2011,0
El Salvador,USD,Latin America,0,Q3,2011,0
El Salvador,USD,Latin America,0,Q4,2011,20558
El Salvador,USD,Latin America,0,Q1,2012,0
El Salvador,USD,Latin America,0,Q2,2012,41690
El Salvador,USD,Latin America,0,Q3,2012,42996
El Salvador,USD,Latin America,0,Q4,2012,24127
El Salvador,USD,Latin America,0,Q1,2013,45542
El Salvador,USD,Latin America,0,Q2,2013,110049
El Salvador,USD,Latin America,0,Q3,2013,30628
El Salvador,USD,Latin America,0,Q4,2013,93959
El Salvador,USD,Latin America,0,Q1,2014,130865
El Salvador,USD,Latin America,0,Q2,2014,299400
El Salvador,USD,Latin America,0,Q3,2014,30090
El Salvador,USD,Latin America,0,Q4,2014,20060
El Salvador,USD,Latin America,0,Q1,2015,295183
El Salvador,USD,Latin America,0,Q2,2015,0
El Salvador,USD,Latin America,0,Q3,2015,0
El Salvador,USD,Latin America,0,Q4,2015,0
El Salvador,USD,Latin America,0,Q1,2016,0
El Salvador,USD,Latin America,0,Q2,2016,0
El Salvador,USD,Latin America,0,Q3,2016,0
El Salvador,USD,Latin America,0,Q4,2016,0
El Salvador,USD,Latin America,0,Q1,2017,0
Equatorial Guinea,USD,Africa,congo basin,Q1,2009,0
Equatorial Guinea,USD,Africa,congo basin,Q2,2009,0
Equatorial Guinea,USD,Africa,congo basin,Q3,2009,0
Equatorial Guinea,USD,Africa,congo basin,Q4,2009,0
Equatorial Guinea,USD,Africa,congo basin,Q1,2010,0
Equatorial Guinea,USD,Africa,congo basin,Q2,2010,0
Equatorial Guinea,USD,Africa,congo basin,Q3,2010,0
Equatorial Guinea,USD,Africa,congo basin,Q4,2010,0
Equatorial Guinea,USD,Africa,congo basin,Q1,2011,0
Equatorial Guinea,USD,Africa,congo basin,Q2,2011,136968
Equatorial Guinea,USD,Africa,congo basin,Q3,2011,272465
Equatorial Guinea,USD,Africa,congo basin,Q4,2011,165429
Equatorial Guinea,USD,Africa,congo basin,Q1,2012,58255
Equatorial Guinea,USD,Africa,congo basin,Q2,2012,77862
Equatorial Guinea,USD,Africa,congo basin,Q3,2012,0
Equatorial Guinea,USD,Africa,congo basin,Q4,2012,0
Equatorial Guinea,USD,Africa,congo basin,Q1,2013,0
Equatorial Guinea,USD,Africa,congo basin,Q2,2013,0
Equatorial Guinea,USD,Africa,congo basin,Q3,2013,1710
Equatorial Guinea,USD,Africa,congo basin,Q4,2013,0
Equatorial Guinea,USD,Africa,congo basin,Q1,2014,0
Equatorial Guinea,USD,Africa,congo basin,Q2,2014,0
Equatorial Guinea,USD,Africa,congo basin,Q3,2014,0
Equatorial Guinea,USD,Africa,congo basin,Q4,2014,0
Equatorial Guinea,USD,Africa,congo basin,Q1,2015,0
Equatorial Guinea,USD,Africa,congo basin,Q2,2015,0
Equatorial Guinea,USD,Africa,congo basin,Q3,2015,0
Equatorial Guinea,USD,Africa,congo basin,Q4,2015,0
Equatorial Guinea,USD,Africa,congo basin,Q1,2016,0
Equatorial Guinea,USD,Africa,congo basin,Q2,2016,19608
Equatorial Guinea,USD,Africa,congo basin,Q3,2016,0
Equatorial Guinea,USD,Africa,congo basin,Q4,2016,4955
Equatorial Guinea,USD,Africa,congo basin,Q1,2017,1756
Fiji,USD,Oceania,0,Q1,2009,0
Fiji,USD,Oceania,0,Q2,2009,0
Fiji,USD,Oceania,0,Q3,2009,0
Fiji,USD,Oceania,0,Q4,2009,0
Fiji,USD,Oceania,0,Q1,2010,0
Fiji,USD,Oceania,0,Q2,2010,0
Fiji,USD,Oceania,0,Q3,2010,0
Fiji,USD,Oceania,0,Q4,2010,0
Fiji,USD,Oceania,0,Q1,2011,0
Fiji,USD,Oceania,0,Q2,2011,0
Fiji,USD,Oceania,0,Q3,2011,514
Fiji,USD,Oceania,0,Q4,2011,0
Fiji,USD,Oceania,0,Q1,2012,0
Fiji,USD,Oceania,0,Q2,2012,0
Fiji,USD,Oceania,0,Q3,2012,0
Fiji,USD,Oceania,0,Q4,2012,0
Fiji,USD,Oceania,0,Q1,2013,0
Fiji,USD,Oceania,0,Q2,2013,0
Fiji,USD,Oceania,0,Q3,2013,0
Fiji,USD,Oceania,0,Q4,2013,0
Fiji,USD,Oceania,0,Q1,2014,0
Fiji,USD,Oceania,0,Q2,2014,0
Fiji,USD,Oceania,0,Q3,2014,0
Fiji,USD,Oceania,0,Q4,2014,0
Fiji,USD,Oceania,0,Q1,2015,0
Fiji,USD,Oceania,0,Q2,2015,0
Fiji,USD,Oceania,0,Q3,2015,0
Fiji,USD,Oceania,0,Q4,2015,0
Fiji,USD,Oceania,0,Q1,2016,0
Fiji,USD,Oceania,0,Q2,2016,0
Fiji,USD,Oceania,0,Q3,2016,0
Fiji,USD,Oceania,0,Q4,2016,0
Fiji,USD,Oceania,0,Q1,2017,0
Gabon,USD,Africa,congo basin,Q1,2009,523560
Gabon,USD,Africa,congo basin,Q2,2009,196512
Gabon,USD,Africa,congo basin,Q3,2009,611483
Gabon,USD,Africa,congo basin,Q4,2009,195599
Gabon,USD,Africa,congo basin,Q1,2010,827574
Gabon,USD,Africa,congo basin,Q2,2010,1330852
Gabon,USD,Africa,congo basin,Q3,2010,91035
Gabon,USD,Africa,congo basin,Q4,2010,89413
Gabon,USD,Africa,congo basin,Q1,2011,0
Gabon,USD,Africa,congo basin,Q2,2011,61119
Gabon,USD,Africa,congo basin,Q3,2011,0
Gabon,USD,Africa,congo basin,Q4,2011,121179
Gabon,USD,Africa,congo basin,Q1,2012,45959
Gabon,USD,Africa,congo basin,Q2,2012,62308
Gabon,USD,Africa,congo basin,Q3,2012,11643
Gabon,USD,Africa,congo basin,Q4,2012,3741
Gabon,USD,Africa,congo basin,Q1,2013,0
Gabon,USD,Africa,congo basin,Q2,2013,80304
Gabon,USD,Africa,congo basin,Q3,2013,0
Gabon,USD,Africa,congo basin,Q4,2013,0
Gabon,USD,Africa,congo basin,Q1,2014,0
Gabon,USD,Africa,congo basin,Q2,2014,0
Gabon,USD,Africa,congo basin,Q3,2014,0
Gabon,USD,Africa,congo basin,Q4,2014,0
Gabon,USD,Africa,congo basin,Q1,2015,0
Gabon,USD,Africa,congo basin,Q2,2015,0
Gabon,USD,Africa,congo basin,Q3,2015,0
Gabon,USD,Africa,congo basin,Q4,2015,0
Gabon,USD,Africa,congo basin,Q1,2016,0
Gabon,USD,Africa,congo basin,Q2,2016,0
Gabon,USD,Africa,congo basin,Q3,2016,0
Gabon,USD,Africa,congo basin,Q4,2016,0
Gabon,USD,Africa,congo basin,Q1,2017,116182
Gambia,USD,Africa,west africa,Q1,2009,0
Gambia,USD,Africa,west africa,Q2,2009,0
Gambia,USD,Africa,west africa,Q3,2009,0
Gambia,USD,Africa,west africa,Q4,2009,0
Gambia,USD,Africa,west africa,Q1,2010,0
Gambia,USD,Africa,west africa,Q2,2010,81561
Gambia,USD,Africa,west africa,Q3,2010,1196870
Gambia,USD,Africa,west africa,Q4,2010,1592990
Gambia,USD,Africa,west africa,Q1,2011,1382352
Gambia,USD,Africa,west africa,Q2,2011,0
Gambia,USD,Africa,west africa,Q3,2011,8499182
Gambia,USD,Africa,west africa,Q4,2011,15070565
Gambia,USD,Africa,west africa,Q1,2012,10850224
Gambia,USD,Africa,west africa,Q2,2012,10800855
Gambia,USD,Africa,west africa,Q3,2012,23014243
Gambia,USD,Africa,west africa,Q4,2012,26443921
Gambia,USD,Africa,west africa,Q1,2013,33333970
Gambia,USD,Africa,west africa,Q2,2013,19825060
Gambia,USD,Africa,west africa,Q3,2013,11024571
Gambia,USD,Africa,west africa,Q4,2013,2482280
Gambia,USD,Africa,west africa,Q1,2014,4003779
Gambia,USD,Africa,west africa,Q2,2014,4536410
Gambia,USD,Africa,west africa,Q3,2014,8957434
Gambia,USD,Africa,west africa,Q4,2014,13651926
Gambia,USD,Africa,west africa,Q1,2015,16286124
Gambia,USD,Africa,west africa,Q2,2015,8756407
Gambia,USD,Africa,west africa,Q3,2015,11990522
Gambia,USD,Africa,west africa,Q4,2015,4754710
Gambia,USD,Africa,west africa,Q1,2016,7480973
Gambia,USD,Africa,west africa,Q2,2016,21488367
Gambia,USD,Africa,west africa,Q3,2016,23798873
Gambia,USD,Africa,west africa,Q4,2016,27728628
Gambia,USD,Africa,west africa,Q1,2017,16803049
Germany,USD,europe,0,Q1,2009,0
Germany,USD,europe,0,Q2,2009,0
Germany,USD,europe,0,Q3,2009,0
Germany,USD,europe,0,Q4,2009,0
Germany,USD,europe,0,Q1,2010,0
Germany,USD,europe,0,Q2,2010,0
Germany,USD,europe,0,Q3,2010,0
Germany,USD,europe,0,Q4,2010,0
Germany,USD,europe,0,Q1,2011,0
Germany,USD,europe,0,Q2,2011,0
Germany,USD,europe,0,Q3,2011,0
Germany,USD,europe,0,Q4,2011,0
Germany,USD,europe,0,Q1,2012,0
Germany,USD,europe,0,Q2,2012,0
Germany,USD,europe,0,Q3,2012,0
Germany,USD,europe,0,Q4,2012,0
Germany,USD,europe,0,Q1,2013,0
Germany,USD,europe,0,Q2,2013,0
Germany,USD,europe,0,Q3,2013,0
Germany,USD,europe,0,Q4,2013,0
Germany,USD,europe,0,Q1,2014,0
Germany,USD,europe,0,Q2,2014,12240
Germany,USD,europe,0,Q3,2014,0
Germany,USD,europe,0,Q4,2014,0
Germany,USD,europe,0,Q1,2015,0
Germany,USD,europe,0,Q2,2015,0
Germany,USD,europe,0,Q3,2015,0
Germany,USD,europe,0,Q4,2015,0
Germany,USD,europe,0,Q1,2016,0
Germany,USD,europe,0,Q2,2016,0
Germany,USD,europe,0,Q3,2016,0
Germany,USD,europe,0,Q4,2016,0
Germany,USD,europe,0,Q1,2017,0
Ghana,USD,Africa,west africa,Q1,2009,0
Ghana,USD,Africa,west africa,Q2,2009,0
Ghana,USD,Africa,west africa,Q3,2009,0
Ghana,USD,Africa,west africa,Q4,2009,0
Ghana,USD,Africa,west africa,Q1,2010,0
Ghana,USD,Africa,west africa,Q2,2010,0
Ghana,USD,Africa,west africa,Q3,2010,0
Ghana,USD,Africa,west africa,Q4,2010,34639
Ghana,USD,Africa,west africa,Q1,2011,173150
Ghana,USD,Africa,west africa,Q2,2011,543428
Ghana,USD,Africa,west africa,Q3,2011,2784300
Ghana,USD,Africa,west africa,Q4,2011,3692462
Ghana,USD,Africa,west africa,Q1,2012,3445181
Ghana,USD,Africa,west africa,Q2,2012,11810020
Ghana,USD,Africa,west africa,Q3,2012,16044301
Ghana,USD,Africa,west africa,Q4,2012,6786140
Ghana,USD,Africa,west africa,Q1,2013,8711342
Ghana,USD,Africa,west africa,Q2,2013,8866562
Ghana,USD,Africa,west africa,Q3,2013,25338690
Ghana,USD,Africa,west africa,Q4,2013,12171484
Ghana,USD,Africa,west africa,Q1,2014,24595133
Ghana,USD,Africa,west africa,Q2,2014,15816297
Ghana,USD,Africa,west africa,Q3,2014,53318356
Ghana,USD,Africa,west africa,Q4,2014,15080402
Ghana,USD,Africa,west africa,Q1,2015,3843069
Ghana,USD,Africa,west africa,Q2,2015,3717698
Ghana,USD,Africa,west africa,Q3,2015,3213771
Ghana,USD,Africa,west africa,Q4,2015,4991638
Ghana,USD,Africa,west africa,Q1,2016,13134931
Ghana,USD,Africa,west africa,Q2,2016,28277006
Ghana,USD,Africa,west africa,Q3,2016,20230292
Ghana,USD,Africa,west africa,Q4,2016,18451969
Ghana,USD,Africa,west africa,Q1,2017,27763464
Guatemala,USD,Latin America,0,Q1,2009,11149
Guatemala,USD,Latin America,0,Q2,2009,0
Guatemala,USD,Latin America,0,Q3,2009,0
Guatemala,USD,Latin America,0,Q4,2009,0
Guatemala,USD,Latin America,0,Q1,2010,0
Guatemala,USD,Latin America,0,Q2,2010,0
Guatemala,USD,Latin America,0,Q3,2010,0
Guatemala,USD,Latin America,0,Q4,2010,0
Guatemala,USD,Latin America,0,Q1,2011,24607
Guatemala,USD,Latin America,0,Q2,2011,195813
Guatemala,USD,Latin America,0,Q3,2011,362429
Guatemala,USD,Latin America,0,Q4,2011,728792
Guatemala,USD,Latin America,0,Q1,2012,1347529
Guatemala,USD,Latin America,0,Q2,2012,24000
Guatemala,USD,Latin America,0,Q3,2012,41985
Guatemala,USD,Latin America,0,Q4,2012,33248
Guatemala,USD,Latin America,0,Q1,2013,11863
Guatemala,USD,Latin America,0,Q2,2013,0
Guatemala,USD,Latin America,0,Q3,2013,0
Guatemala,USD,Latin America,0,Q4,2013,0
Guatemala,USD,Latin America,0,Q1,2014,0
Guatemala,USD,Latin America,0,Q2,2014,39939
Guatemala,USD,Latin America,0,Q3,2014,0
Guatemala,USD,Latin America,0,Q4,2014,0
Guatemala,USD,Latin America,0,Q1,2015,178160
Guatemala,USD,Latin America,0,Q2,2015,265038
Guatemala,USD,Latin America,0,Q3,2015,636869
Guatemala,USD,Latin America,0,Q4,2015,525502
Guatemala,USD,Latin America,0,Q1,2016,0
Guatemala,USD,Latin America,0,Q2,2016,146213
Guatemala,USD,Latin America,0,Q3,2016,562521
Guatemala,USD,Latin America,0,Q4,2016,221494
Guatemala,USD,Latin America,0,Q1,2017,74002
Guinea,USD,Africa,west africa,Q1,2009,0
Guinea,USD,Africa,west africa,Q2,2009,0
Guinea,USD,Africa,west africa,Q3,2009,0
Guinea,USD,Africa,west africa,Q4,2009,0
Guinea,USD,Africa,west africa,Q1,2010,0
Guinea,USD,Africa,west africa,Q2,2010,232714
Guinea,USD,Africa,west africa,Q3,2010,830222
Guinea,USD,Africa,west africa,Q4,2010,421903
Guinea,USD,Africa,west africa,Q1,2011,976630
Guinea,USD,Africa,west africa,Q2,2011,195965
Guinea,USD,Africa,west africa,Q3,2011,178469
Guinea,USD,Africa,west africa,Q4,2011,0
Guinea,USD,Africa,west africa,Q1,2012,0
Guinea,USD,Africa,west africa,Q2,2012,0
Guinea,USD,Africa,west africa,Q3,2012,0
Guinea,USD,Africa,west africa,Q4,2012,184745
Guinea,USD,Africa,west africa,Q1,2013,0
Guinea,USD,Africa,west africa,Q2,2013,0
Guinea,USD,Africa,west africa,Q3,2013,192412
Guinea,USD,Africa,west africa,Q4,2013,0
Guinea,USD,Africa,west africa,Q1,2014,50256
Guinea,USD,Africa,west africa,Q2,2014,51523
Guinea,USD,Africa,west africa,Q3,2014,32218
Guinea,USD,Africa,west africa,Q4,2014,10638
Guinea,USD,Africa,west africa,Q1,2015,0
Guinea,USD,Africa,west africa,Q2,2015,0
Guinea,USD,Africa,west africa,Q3,2015,0
Guinea,USD,Africa,west africa,Q4,2015,0
Guinea,USD,Africa,west africa,Q1,2016,0
Guinea,USD,Africa,west africa,Q2,2016,11771
Guinea,USD,Africa,west africa,Q3,2016,1012324
Guinea,USD,Africa,west africa,Q4,2016,0
Guinea,USD,Africa,west africa,Q1,2017,160365
Guinea-Bissau,USD,Africa,west africa,Q1,2009,0
Guinea-Bissau,USD,Africa,west africa,Q2,2009,0
Guinea-Bissau,USD,Africa,west africa,Q3,2009,0
Guinea-Bissau,USD,Africa,west africa,Q4,2009,0
Guinea-Bissau,USD,Africa,west africa,Q1,2010,0
Guinea-Bissau,USD,Africa,west africa,Q2,2010,0
Guinea-Bissau,USD,Africa,west africa,Q3,2010,128762
Guinea-Bissau,USD,Africa,west africa,Q4,2010,223661
Guinea-Bissau,USD,Africa,west africa,Q1,2011,560945
Guinea-Bissau,USD,Africa,west africa,Q2,2011,1630751
Guinea-Bissau,USD,Africa,west africa,Q3,2011,960201
Guinea-Bissau,USD,Africa,west africa,Q4,2011,686156
Guinea-Bissau,USD,Africa,west africa,Q1,2012,1289016
Guinea-Bissau,USD,Africa,west africa,Q2,2012,1724274
Guinea-Bissau,USD,Africa,west africa,Q3,2012,1215968
Guinea-Bissau,USD,Africa,west africa,Q4,2012,1639688
Guinea-Bissau,USD,Africa,west africa,Q1,2013,622088
Guinea-Bissau,USD,Africa,west africa,Q2,2013,318721
Guinea-Bissau,USD,Africa,west africa,Q3,2013,5030069
Guinea-Bissau,USD,Africa,west africa,Q4,2013,4082841
Guinea-Bissau,USD,Africa,west africa,Q1,2014,7631107
Guinea-Bissau,USD,Africa,west africa,Q2,2014,22056054
Guinea-Bissau,USD,Africa,west africa,Q3,2014,19290717
Guinea-Bissau,USD,Africa,west africa,Q4,2014,284934
Guinea-Bissau,USD,Africa,west africa,Q1,2015,373752
Guinea-Bissau,USD,Africa,west africa,Q2,2015,13540753
Guinea-Bissau,USD,Africa,west africa,Q3,2015,3397104
Guinea-Bissau,USD,Africa,west africa,Q4,2015,82686
Guinea-Bissau,USD,Africa,west africa,Q1,2016,159910
Guinea-Bissau,USD,Africa,west africa,Q2,2016,0
Guinea-Bissau,USD,Africa,west africa,Q3,2016,0
Guinea-Bissau,USD,Africa,west africa,Q4,2016,0
Guinea-Bissau,USD,Africa,west africa,Q1,2017,0
Guyana,USD,Latin America,0,Q1,2009,6992
Guyana,USD,Latin America,0,Q2,2009,0
Guyana,USD,Latin America,0,Q3,2009,0
Guyana,USD,Latin America,0,Q4,2009,0
Guyana,USD,Latin America,0,Q1,2010,0
Guyana,USD,Latin America,0,Q2,2010,51891
Guyana,USD,Latin America,0,Q3,2010,0
Guyana,USD,Latin America,0,Q4,2010,0
Guyana,USD,Latin America,0,Q1,2011,0
Guyana,USD,Latin America,0,Q2,2011,0
Guyana,USD,Latin America,0,Q3,2011,0
Guyana,USD,Latin America,0,Q4,2011,0
Guyana,USD,Latin America,0,Q1,2012,0
Guyana,USD,Latin America,0,Q2,2012,0
Guyana,USD,Latin America,0,Q3,2012,0
Guyana,USD,Latin America,0,Q4,2012,0
Guyana,USD,Latin America,0,Q1,2013,0
Guyana,USD,Latin America,0,Q2,2013,0
Guyana,USD,Latin America,0,Q3,2013,0
Guyana,USD,Latin America,0,Q4,2013,0
Guyana,USD,Latin America,0,Q1,2014,0
Guyana,USD,Latin America,0,Q2,2014,0
Guyana,USD,Latin America,0,Q3,2014,0
Guyana,USD,Latin America,0,Q4,2014,1368
Guyana,USD,Latin America,0,Q1,2015,0
Guyana,USD,Latin America,0,Q2,2015,0
Guyana,USD,Latin America,0,Q3,2015,0
Guyana,USD,Latin America,0,Q4,2015,0
Guyana,USD,Latin America,0,Q1,2016,0
Guyana,USD,Latin America,0,Q2,2016,0
Guyana,USD,Latin America,0,Q3,2016,0
Guyana,USD,Latin America,0,Q4,2016,0
Guyana,USD,Latin America,0,Q1,2017,0
Honduras,USD,Latin America,0,Q1,2009,0
Honduras,USD,Latin America,0,Q2,2009,0
Honduras,USD,Latin America,0,Q3,2009,0
Honduras,USD,Latin America,0,Q4,2009,0
Honduras,USD,Latin America,0,Q1,2010,0
Honduras,USD,Latin America,0,Q2,2010,0
Honduras,USD,Latin America,0,Q3,2010,0
Honduras,USD,Latin America,0,Q4,2010,0
Honduras,USD,Latin America,0,Q1,2011,0
Honduras,USD,Latin America,0,Q2,2011,0
Honduras,USD,Latin America,0,Q3,2011,0
Honduras,USD,Latin America,0,Q4,2011,0
Honduras,USD,Latin America,0,Q1,2012,0
Honduras,USD,Latin America,0,Q2,2012,0
Honduras,USD,Latin America,0,Q3,2012,65988
